image_path,caption,emotion_id,paletz_pred,paletz_pred_id
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_19169.jpg,"a group of purple and orange pansies are growing in the garden
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_02197.jpg,"a man holding a child in his arms while walking down the street
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_02456.jpg,"a ferris wheel is lit up at night
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_05951.jpg,"a priest standing at a podium with a statue of the virgin
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_12834.jpg,"a little girl in a hat is playing with dandelions
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_08391.jpg,"a dirty toilet with a dirty bowl and seat
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_16658.jpg,"a small boy riding on a carousel in a mall
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_12736.jpg,"a man holding a rainbow flag
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_04314.jpg,"a large building with a clock tower in the background
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_10221.jpg,"a man sitting on the rocks near a river
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_10830.jpg,"a pheasant perched on a bird feeder
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_05864.jpg,"a rotten apple with mold on it sitting on the ground
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_10590.jpg,"a man wearing a mask and a tie
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_19477.jpg,"a man and two women are posing for a picture
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_15457.jpg,"a woman and a little girl sitting in the back seat of a car
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_11309.jpg,"white flowers in the garden
",2,happiness,2
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_00779.jpg,"mother and daughter reading a book
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_04656.jpg,"a cemetery with many old headstones in the woods
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_00293.jpg,"a close up of a snake's head and neck
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_02419.jpg,"a snowboarder in mid air
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_19462.jpg,"dolphins performing tricks in the water
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_11854.jpg,"a banana leaf with various food items on it
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_03933.jpg,"a mother goose and her duckling swimming in the water
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_10874.jpg,"a field of sunflowers in the middle of a snowy field
",7,happiness,2
C:\Users\manee\EmoSet-118K-7\image/fear/fear_06121.jpg,"a black and white photo of a room with a door
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_08056.jpg,"a trash can with a note and a bunch of trash
",5,anger,4
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_12005.jpg,"a woman in a hat holding sunflowers by a pond
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_04598.jpg,"a woman and two girls pose with santa claus
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_19476.jpg,"a horse and rider jumping over an obstacle
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_04421.jpg,"a christmas tree decorated with lego ornaments
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_13692.jpg,"people walk through a carnival at night
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_01034.jpg,"a woman with colorful hair and a rainbow mohawk
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_01339.jpg,"the sun sets over the ocean and mountains
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/anger/anger_10222.jpg,"a lion yawning on the ground
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_11367.jpg,"two men dressed as zombies are standing next to a car
",6,fear,6
C:\Users\manee\EmoSet-118K-7\image/anger/anger_01929.jpg,"a wolf is standing on a rocky hillside
",4,fear,6
C:\Users\manee\EmoSet-118K-7\image/anger/anger_06898.jpg,"a man and woman are fighting with boxing gloves
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_08325.jpg,"a stone statue of a man with his mouth open
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_08370.jpg,"a black and white photo of a baby holding hands with two adults
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_12114.jpg,"flowers in a mailbox on a street
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_09952.jpg,"a skull with the words halloween on it
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_01413.jpg,"a lion sitting in the grass with trees in the background
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_09320.jpg,"a spider is sitting in its web on a green leaf
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_00239.jpg,"a duck standing on a rock in the water
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_04540.jpg,"a young boy is smiling while playing in the water
",2,happiness,2
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_15764.jpg,"a man holding a soccer ball in a gymnasium
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_09499.jpg,"a man with a zombie face and a woman with a mask
",6,fear,6
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_03940.jpg,"a worm that is laying on the ground
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_14066.jpg,"a young boy blowing bubbles with a blue plastic toy
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_06980.jpg,"a pelican standing in the water
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_09736.jpg,"two birds standing on the beach at sunset
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_11431.jpg,"a cluster of pink berries on a bush
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_05053.jpg,"a man in a robe is wrestling another man
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_03930.jpg,"a gray seal yawning
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_18990.jpg,"a close up of a large green plant
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_11725.jpg,"a man in leather jacket holding a guitar
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_05498.jpg,"a flower is laying on the ground in a gravel area
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_12528.jpg,"a black and white photo of a metal pipe
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_02243.jpg,"a snake is eating a lizard on a tree
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_12863.jpg,"a christmas tree with many stuffed animals on it
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_05744.jpg,"a man with glasses looking out the window
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_03468.jpg,"a green surfboard with a yellow and black design
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_16810.jpg,"a group of people riding motorcycles in front of a tower
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_17753.jpg,"a close up of a christmas tree with lights
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_03254.jpg,"two women are feeding pigeons on the street
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_07745.jpg,"a pile of books is sitting on top of a building
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_03879.jpg,"a white duck laying on the grass by the water
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_00395.jpg,"a baby sleeping in a car seat
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_02753.jpg,"a man with a beard and a hoodie is making a face
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_00477.jpg,"a man laying on a bed with a man in the background
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_08864.jpg,"an old room with a window and broken walls
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_10356.jpg,"a man with a beard and a green hat
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_13117.jpg,"a man wearing a black shirt
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_13062.jpg,"a statue of a woman standing in front of a door
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_01217.jpg,"two girls walking through a field of flowers
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_11590.jpg,"three women dressed in costumes stand on a sidewalk
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_00773.jpg,"a skillet filled with food
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_11022.jpg,"a pan with meat in it on a stove top
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_15166.jpg,"a person in the air on a snowboard
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_00259.jpg,"a ferris wheel is seen in the sky
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_07257.jpg,"a woman jumping in the air in front of a house
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_01389.jpg,"group of women standing in front of brick wall
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_05231.jpg,"a pencil drawing of an old woman
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_08433.jpg,"a hockey player wearing a red jersey and helmet
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_02167.jpg,"a cupcake on a plate with a fork and knife
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_02699.jpg,"a man wearing a beanie and a green hat
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_07464.jpg,"santa's workshop in the office
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_08688.jpg,"a carnival ride at night with a star on top
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_09559.jpg,"meat is being sold at a market in a large open area
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_04429.jpg,"a white lion cub yawning on a log
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_10802.jpg,"a monkey is sitting on a branch in the zoo
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_16414.jpg,"a rabbit is standing next to a tree
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_09721.jpg,"a group of ducks standing on the shore of a river
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_16146.jpg,"christmas tree in front of a window with a view of the ocean
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/anger/anger_06998.jpg,"a dog and a cat are standing on a sidewalk
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_10112.jpg,"a doll with a pink hat and a feather on her head
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_16620.jpg,"a man in a blue jacket and a white hat
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_01461.jpg,"a black and white photo of a steak in a pan
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_19619.jpg,"a woman in a pink and white costume riding on a boat
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_06192.jpg,"a spider web is seen on a bush in the garden
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/awe/awe_06558.jpg,"a man and woman are walking down the aisle
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_08867.jpg,"a cemetery with a tombstone in the grass
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_15818.jpg,"a plant is hanging from a wall near a chair
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_16814.jpg,"a woman in a gold dress performing on stage
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_14180.jpg,"a football game with players in the air
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_01193.jpg,"the ferris wheel at the eiffel tower
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_02440.jpg,"hot air balloons in the sky at sunrise
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/anger/anger_00538.jpg,"a military vehicle is on fire in the desert
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_02869.jpg,"a man is holding a black suit in his hands
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_18986.jpg,"a man riding a jet ski in the water
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_18448.jpg,"a christmas tree in a room
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_18695.jpg,"a decorated christmas tree in a hotel room
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_11589.jpg,"a man laying in the grass with his arms up
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_10423.jpg,"two boys and a mickey mouse mascot pose for a picture
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_03117.jpg,"a woman sitting on a wooden bench in a garden
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_08891.jpg,"two boys sitting on a bed
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_01776.jpg,"a baby is standing on a bed in a crib
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_09224.jpg,"a lioness with its tongue out in the sun
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_04132.jpg,"a man is smiling while holding a microphone
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_10930.jpg,"two men sitting on large rocks in the desert
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_12831.jpg,"graffiti covered walls in an abandoned building
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_02085.jpg,"a dog is looking out the window of a car
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_13617.jpg,"a vase filled with pink tulips on a window sill
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_05353.jpg,"a plate of food with meat and cabbage
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_11743.jpg,"a young boy riding a toy carousel at a playground
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_03627.jpg,"a box full of dolls heads and other items
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_09595.jpg,"a large wheel lit up in purple and red
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_06373.jpg,"a woman with tears on her face
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_03187.jpg,"a little girl dressed as an angel holding a cookie
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_02901.jpg,"a rainbow appears over the badlands
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_02120.jpg,"a man running in a parade with a rainbow flag
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_04920.jpg,"two men in black masks are looking out of a window
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_09420.jpg,"a man in underwear with a white angel wings
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_06627.jpg,"a drink with a straw
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_06751.jpg,"a black and yellow snake is sitting on a branch
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_01943.jpg,"a close up of a chocolate bar with daisies on it
",2,happiness,2
C:\Users\manee\EmoSet-118K-7\image/awe/awe_01360.jpg,"a small frog sitting on top of a leaf
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_13690.jpg,"a robot with a gun standing in front of a yellow background
",6,fear,6
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_11723.jpg,"a woman standing in a cemetery with flowers
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_09324.jpg,"an old cartoon shows people in a room with skeletons
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_06706.jpg,"two boxers in red and blue uniforms are fighting
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_01101.jpg,"afro colombian communities say no to fta
",4,amusement,0
